419136,6,1,2010-03-29,3,Feroz Shah Kotla,6,bat,runs,40,Result,6,187
548378,8,5,2012-05-18,5,Rajiv Gandhi International Stadium Uppal,5,bat,wickets,5,Result,8,94
734046,7,5,2014-05-25,7,Wankhede Stadium,7,field,wickets,5,Result,7,372
501212,10,9,2011-04-13,4,Dr DY Patil Sports Academy,9,bat,wickets,4,Result,10,231
734000,7,3,2014-05-10,7,Wankhede Stadium,3,field,wickets,4,Result,3,147
548334,8,6,2012-05-10,5,Rajiv Gandhi International Stadium Uppal,8,bat,wickets,9,Result,6,187
501255,8,10,2011-05-10,4,Rajiv Gandhi International Stadium Uppal,8,bat,wickets,6,Result,10,253
501207,10,4,2011-04-10,4,Dr DY Patil Sports Academy,4,bat,wickets,7,Result,10,273
548365,7,2,2012-05-09,5,Wankhede Stadium,2,field,wickets,9,Result,2,162
548360,7,3,2012-05-06,5,Wankhede Stadium,7,field,wickets,2,Result,7,147
548351,7,8,2012-04-29,5,Wankhede Stadium,7,field,wickets,5,Result,7,94
548330,7,6,2012-04-16,5,Wankhede Stadium,6,field,wickets,7,Result,6,293
392237,2,6,2009-05-19,2,New Wanderers Stadium,6,bat,wickets,7,Result,2,9
419169,2,8,2010-04-24,3,Dr DY Patil Sports Academy,8,bat,wickets,9,Result,2,124
501274,7,1,2011-05-25,4,Wankhede Stadium,7,field,wickets,4,Result,7,126
501273,2,3,2011-05-24,4,Wankhede Stadium,3,field,wickets,6,Result,3,21
829814,4,3,2015-05-16,8,Punjab Cricket Association Stadium Mohali,4,bat,wickets,7,Result,3,322
419127,7,1,2010-03-22,3,Brabourne Stadium,1,bat,wickets,7,Result,7,133
548339,7,4,2012-04-22,5,Wankhede Stadium,7,bat,wickets,6,Result,4,100
501215,7,9,2011-04-15,4,Wankhede Stadium,9,field,wickets,8,Result,9,2
419124,7,2,2010-03-20,3,Brabourne Stadium,7,bat,wickets,7,Result,2,9
419166,1,7,2010-04-19,3,Eden Gardens,7,bat,wickets,9,Result,1,83
336026,7,1,2008-05-16,1,Wankhede Stadium,7,field,wickets,8,Result,7,49
336023,7,3,2008-05-14,1,Wankhede Stadium,7,field,wickets,9,Result,7,44
419163,1,5,2010-04-17,3,Eden Gardens,5,bat,wickets,8,Result,1,346
981000,1,2,2016-05-16,9,Eden Gardens,2,field,wickets,9,Result,2,8
980980,1,13,2016-05-08,9,Eden Gardens,13,field,wickets,5,Result,13,14
336042,8,3,2008-05-27,1,Rajiv Gandhi International Stadium Uppal,8,bat,wickets,7,Result,3,21
980914,1,7,2016-04-13,9,Eden Gardens,7,field,wickets,6,Result,7,57
980908,1,6,2016-04-10,9,Eden Gardens,1,field,wickets,9,Result,1,334
829740,5,3,2015-04-19,8,Sardar Patel Stadium Motera,3,bat,wickets,8,Result,5,85
548331,5,8,2012-04-17,5,Sawai Mansingh Stadium,8,bat,wickets,5,Result,5,104
829728,1,3,2015-04-30,8,Eden Gardens,1,field,wickets,7,Result,1,334
829718,1,2,2015-04-11,8,Eden Gardens,2,field,wickets,3,Result,2,162
829710,1,7,2015-04-08,8,Eden Gardens,1,field,wickets,7,Result,1,190
336007,8,2,2008-05-25,1,Rajiv Gandhi International Stadium Uppal,8,bat,wickets,5,Result,2,81
734042,1,11,2014-05-24,7,Eden Gardens,1,field,wickets,4,Result,1,31
829726,5,7,2015-04-14,8,Sardar Patel Stadium Motera,7,bat,wickets,7,Result,5,306
734028,1,3,2014-05-20,7,Eden Gardens,1,field,wickets,8,Result,1,46
598003,1,6,2013-04-03,6,Eden Gardens,1,field,wickets,6,Result,1,315
548373,1,3,2012-05-14,5,Eden Gardens,3,field,wickets,5,Result,3,19
729314,6,7,2014-04-27,7,Sharjah Cricket Stadium,7,bat,wickets,6,Result,6,185
548312,1,6,2012-04-05,5,Eden Gardens,6,field,wickets,8,Result,6,29
501272,1,7,2011-05-22,4,Eden Gardens,7,field,wickets,5,Result,7,275
501239,1,4,2011-04-30,4,Eden Gardens,1,field,wickets,8,Result,1,140
501227,1,2,2011-04-22,4,Eden Gardens,2,field,wickets,9,Result,2,162
335993,8,6,2008-04-22,1,Rajiv Gandhi International Stadium Uppal,8,bat,wickets,9,Result,6,41
501219,1,5,2011-04-17,4,Eden Gardens,1,field,wickets,8,Result,1,151
419114,1,2,2010-03-14,3,Eden Gardens,1,field,wickets,7,Result,1,87
336032,1,5,2008-05-20,1,Eden Gardens,5,field,wickets,6,Result,5,31
598063,5,3,2013-05-12,6,Sawai Mansingh Stadium,5,field,wickets,5,Result,5,32
598041,5,2,2013-04-29,6,Sawai Mansingh Stadium,5,field,wickets,4,Result,5,351
598019,5,4,2013-04-14,6,Sawai Mansingh Stadium,5,field,wickets,6,Result,5,310
548371,4,8,2012-05-13,5,Punjab Cricket Association Stadium Mohali,8,bat,wickets,4,Result,4,4
548366,5,3,2012-05-10,5,Sawai Mansingh Stadium,3,field,wickets,4,Result,3,451
729294,1,6,2014-04-19,7,Dubai International Cricket Stadium,1,bat,wickets,4,Result,6,154
548344,4,7,2012-04-25,5,Punjab Cricket Association Stadium Mohali,4,bat,wickets,4,Result,7,208
501268,7,5,2011-05-20,4,Wankhede Stadium,7,bat,wickets,10,Result,5,32
501257,5,2,2011-05-11,4,Sawai Mansingh Stadium,2,field,wickets,9,Result,2,270
548333,4,1,2012-04-18,5,Punjab Cricket Association Stadium Mohali,4,bat,wickets,8,Result,1,40
501240,5,10,2011-05-01,4,Sawai Mansingh Stadium,5,field,wickets,6,Result,5,52
501236,5,7,2011-04-29,4,Sawai Mansingh Stadium,5,field,wickets,7,Result,5,192
501230,5,9,2011-04-24,4,Sawai Mansingh Stadium,5,field,wickets,8,Result,5,38
501214,5,1,2011-04-15,4,Sawai Mansingh Stadium,1,field,wickets,9,Result,1,40
829794,3,7,2015-05-08,8,MA Chidambaram Stadium Chepauk,3,bat,wickets,6,Result,7,400
336041,5,7,2008-05-26,1,Sawai Mansingh Stadium,5,field,wickets,5,Result,5,102
419144,1,4,2010-04-04,3,Eden Gardens,1,bat,wickets,8,Result,4,64
336020,5,6,2008-05-11,1,Sawai Mansingh Stadium,5,field,wickets,3,Result,5,32
336016,5,8,2008-05-09,1,Sawai Mansingh Stadium,5,field,wickets,8,Result,5,31
980988,11,6,2016-05-12,9,Rajiv Gandhi International Stadium Uppal,6,field,wickets,7,Result,6,350
980972,11,13,2016-05-06,9,Rajiv Gandhi International Stadium Uppal,11,field,wickets,5,Result,11,299
501253,4,10,2011-05-08,4,Punjab Cricket Association Stadium Mohali,4,bat,wickets,5,Result,10,235
598014,10,5,2013-04-11,6,Subrata Roy Sahara Stadium,5,bat,wickets,7,Result,10,254
980940,11,4,2016-04-23,9,Rajiv Gandhi International Stadium Uppal,11,field,wickets,5,Result,11,460
980928,11,7,2016-04-18,9,Rajiv Gandhi International Stadium Uppal,11,field,wickets,7,Result,11,187
829806,6,3,2015-05-12,8,Shaheed Veer Narayan Singh International Stadium,3,bat,wickets,6,Result,6,15
734012,11,4,2014-05-14,7,Rajiv Gandhi International Stadium Uppal,4,field,wickets,6,Result,4,62
419151,4,7,2010-04-09,3,Punjab Cricket Association Stadium Mohali,7,bat,wickets,6,Result,4,26
419141,4,2,2010-04-02,3,Punjab Cricket Association Stadium Mohali,4,bat,wickets,6,Result,2,158
980942,13,2,2016-04-24,9,Saurashtra Cricket Association Stadium,2,bat,wickets,6,Result,13,8
729308,3,7,2014-04-25,7,Dubai International Cricket Stadium,7,bat,wickets,7,Result,3,364
501248,8,6,2011-05-05,4,Rajiv Gandhi International Stadium Uppal,6,field,wickets,4,Result,6,41
598008,10,4,2013-04-07,6,Subrata Roy Sahara Stadium,10,bat,wickets,8,Result,4,345
501223,7,10,2011-04-20,4,Wankhede Stadium,10,bat,wickets,7,Result,7,126
501217,8,4,2011-04-16,4,Rajiv Gandhi International Stadium Uppal,4,field,wickets,8,Result,4,167
392203,6,5,2009-04-28,2,SuperSport Park,6,bat,wickets,5,Result,5,31
501204,8,5,2011-04-09,4,Rajiv Gandhi International Stadium Uppal,5,field,wickets,8,Result,5,39
336021,4,2,2008-05-12,1,Punjab Cricket Association Stadium Mohali,2,bat,wickets,9,Result,4,100
336004,8,4,2008-05-01,1,Rajiv Gandhi International Stadium Uppal,4,field,wickets,7,Result,4,100
335995,8,5,2008-04-24,1,Rajiv Gandhi International Stadium Uppal,5,field,wickets,3,Result,5,31
336044,3,4,2008-05-31,1,Wankhede Stadium,4,bat,wickets,9,Result,3,122
336000,4,6,2008-04-27,1,Punjab Cricket Association Stadium Mohali,6,bat,wickets,4,Result,4,28
336040,1,4,2008-05-25,1,Eden Gardens,4,bat,wickets,3,Result,1,105
598017,3,2,2013-04-13,6,MA Chidambaram Stadium Chepauk,3,field,wickets,4,Result,3,35
392189,8,1,2009-04-19,2,Newlands,1,bat,wickets,8,Result,8,61
548369,3,6,2012-05-12,5,MA Chidambaram Stadium Chepauk,3,field,wickets,9,Result,3,451
598035,3,11,2013-04-25,6,MA Chidambaram Stadium Chepauk,11,bat,wickets,5,Result,3,20
548311,3,7,2012-04-04,5,MA Chidambaram Stadium Chepauk,7,field,wickets,8,Result,7,304
598031,3,5,2013-04-22,6,MA Chidambaram Stadium Chepauk,5,bat,wickets,5,Result,3,19
598045,6,1,2013-05-01,6,Shaheed Veer Narayan Singh International Stadium,1,bat,wickets,7,Result,6,187
392220,6,7,2009-05-08,2,Buffalo Park,7,bat,wickets,7,Result,6,73
336012,3,8,2008-05-06,1,MA Chidambaram Stadium Chepauk,8,field,wickets,7,Result,8,53
335990,7,2,2008-04-20,1,Wankhede Stadium,7,bat,wickets,5,Result,2,11
501267,10,1,2011-05-19,4,Dr DY Patil Sports Academy,1,field,wickets,7,Result,1,31
501264,10,8,2011-05-16,4,Dr DY Patil Sports Academy,8,field,wickets,6,Result,8,136
548386,1,3,2012-05-27,5,MA Chidambaram Stadium Chepauk,3,bat,wickets,5,Result,1,214
501218,10,6,2011-04-17,4,Dr DY Patil Sports Academy,6,field,wickets,3,Result,6,27
419131,5,8,2010-03-26,3,Sardar Patel Stadium Motera,8,bat,wickets,8,Result,5,31
980924,4,12,2016-04-17,9,Punjab Cricket Association IS Bindra Stadium Mohali,12,bat,wickets,6,Result,4,345
336045,3,5,2008-06-01,1,Dr DY Patil Sports Academy,5,field,wickets,3,Result,5,31
336013,7,5,2008-05-07,1,Dr DY Patil Sports Academy,7,field,wickets,7,Result,7,73
392232,3,7,2009-05-16,2,St George's Park,7,bat,wickets,7,Result,3,18
335999,7,8,2008-04-27,1,Dr DY Patil Sports Academy,8,field,wickets,10,Result,8,53
392188,6,4,2009-04-19,2,Newlands,6,field,wickets,10,Result,6,175
548352,3,1,2012-04-30,5,MA Chidambaram Stadium Chepauk,3,bat,wickets,5,Result,1,40
392238,1,5,2009-05-20,2,Kingsmead,1,field,wickets,4,Result,1,63
980994,1,12,2016-05-14,9,Eden Gardens,12,bat,wickets,8,Result,1,31
548337,3,5,2012-04-21,5,MA Chidambaram Stadium Chepauk,5,bat,wickets,7,Result,3,303
392201,3,8,2009-04-27,2,Kingsmead,8,field,wickets,6,Result,8,97
419148,5,4,2010-04-07,3,Sawai Mansingh Stadium,4,bat,wickets,9,Result,5,224
392242,6,8,2009-05-22,2,SuperSport Park,8,field,wickets,6,Result,8,53
392240,6,7,2009-05-21,2,SuperSport Park,6,field,wickets,4,Result,6,41
392226,2,1,2009-05-12,2,SuperSport Park,2,field,wickets,6,Result,2,52
392218,2,5,2009-05-07,2,SuperSport Park,5,field,wickets,7,Result,5,196
548323,3,2,2012-04-12,5,MA Chidambaram Stadium Chepauk,2,bat,wickets,5,Result,3,303
392206,8,6,2009-04-30,2,SuperSport Park,6,field,wickets,6,Result,6,223
733990,6,1,2014-05-07,7,Feroz Shah Kotla,6,bat,wickets,8,Result,1,40
392243,2,3,2009-05-23,2,New Wanderers Stadium,2,field,wickets,6,Result,2,96
729316,11,3,2014-04-27,7,Sharjah Cricket Stadium,11,bat,wickets,5,Result,3,147
392233,8,1,2009-05-16,2,New Wanderers Stadium,8,field,wickets,6,Result,8,57
392224,6,1,2009-05-10,2,New Wanderers Stadium,6,field,wickets,7,Result,6,136
392212,4,1,2009-05-03,2,St George's Park,1,bat,wickets,6,Result,4,64
392221,8,4,2009-05-09,2,De Beers Diamond Oval,4,field,wickets,3,Result,4,64
392231,6,4,2009-05-15,2,OUTsurance Oval,4,field,wickets,6,Result,4,66
598076,5,11,2013-05-22,6,Feroz Shah Kotla,11,bat,wickets,4,Result,5,104
392210,8,5,2009-05-02,2,St George's Park,8,bat,wickets,3,Result,5,31
734050,3,7,2014-05-28,7,Brabourne Stadium,3,field,wickets,7,Result,3,21
419137,7,4,2010-03-30,3,Brabourne Stadium,7,field,wickets,4,Result,7,194
419130,7,3,2010-03-25,3,Brabourne Stadium,7,field,wickets,5,Result,7,133
829754,5,2,2015-04-24,8,Sardar Patel Stadium Motera,2,field,wickets,9,Result,2,378
548363,10,5,2012-05-08,5,Subrata Roy Sahara Stadium,10,bat,wickets,7,Result,5,32
336010,5,3,2008-05-04,1,Sawai Mansingh Stadium,3,bat,wickets,8,Result,5,102
598029,6,7,2013-04-21,6,Feroz Shah Kotla,7,bat,wickets,9,Result,6,41
419116,5,6,2010-03-15,3,Sardar Patel Stadium Motera,6,field,wickets,6,Result,6,41
734014,1,7,2014-05-14,7,Barabati Stadium,1,field,wickets,6,Result,1,46
734002,4,1,2014-05-11,7,Barabati Stadium,1,field,wickets,9,Result,1,40
392199,2,6,2009-04-26,2,St George's Park,2,bat,wickets,6,Result,6,135
548340,8,1,2012-04-22,5,Barabati Stadium,1,field,wickets,5,Result,1,66
598015,6,11,2013-04-12,6,Feroz Shah Kotla,6,bat,wickets,3,Result,11,136
829796,1,4,2015-05-09,8,Eden Gardens,4,bat,wickets,1,Result,1,334
980990,7,4,2016-05-13,9,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,7,bat,wickets,7,Result,4,409
548374,6,4,2012-05-15,5,Feroz Shah Kotla,4,bat,wickets,5,Result,6,232
548379,4,6,2012-05-19,5,Himachal Pradesh Cricket Association Stadium,6,field,wickets,6,Result,6,232
548376,4,3,2012-05-17,5,Himachal Pradesh Cricket Association Stadium,4,field,wickets,6,Result,4,53
548362,6,1,2012-05-07,5,Feroz Shah Kotla,6,bat,wickets,6,Result,1,9
336002,1,7,2008-04-29,1,Eden Gardens,1,bat,wickets,7,Result,7,44
419164,4,3,2010-04-18,3,Himachal Pradesh Cricket Association Stadium,3,field,wickets,6,Result,3,20
419161,4,8,2010-04-16,3,Himachal Pradesh Cricket Association Stadium,8,field,wickets,5,Result,8,57
501245,3,5,2011-05-04,4,MA Chidambaram Stadium Chepauk,5,bat,wickets,8,Result,3,19
335991,1,8,2008-04-20,1,Eden Gardens,8,bat,wickets,5,Result,1,4
501220,9,3,2011-04-18,4,Nehru Stadium,9,field,wickets,7,Result,9,2
501263,9,5,2011-05-15,4,Holkar Cricket Stadium,9,field,wickets,8,Result,9,104
501259,9,4,2011-05-13,4,Holkar Cricket Stadium,4,field,wickets,6,Result,4,88
548326,6,8,2012-04-19,5,Feroz Shah Kotla,8,bat,wickets,5,Result,6,158
829730,4,6,2015-04-15,8,Maharashtra Cricket Association Stadium,4,bat,wickets,5,Result,6,260
392236,3,1,2009-05-18,2,SuperSport Park,3,bat,wickets,7,Result,1,104
392229,2,3,2009-05-14,2,Kingsmead,3,bat,wickets,2,Result,2,52
829732,11,5,2015-04-16,8,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,5,field,wickets,6,Result,5,85
419160,3,6,2010-04-15,3,MA Chidambaram Stadium Chepauk,3,bat,wickets,6,Result,6,40
419158,3,1,2010-04-13,3,MA Chidambaram Stadium Chepauk,1,bat,wickets,9,Result,3,201
980916,13,12,2016-04-14,9,Saurashtra Cricket Association Stadium,12,bat,wickets,7,Result,13,254
981016,6,2,2016-05-22,9,Shaheed Veer Narayan Singh International Stadium,2,field,wickets,6,Result,2,8
981008,6,11,2016-05-20,9,Shaheed Veer Narayan Singh International Stadium,6,field,wickets,6,Result,6,339
501206,6,7,2011-04-10,4,Feroz Shah Kotla,6,bat,wickets,8,Result,7,194
829826,3,2,2015-05-22,8,JSCA International Stadium Complex,3,field,wickets,3,Result,3,73
734034,3,11,2014-05-22,7,JSCA International Stadium Complex,11,field,wickets,6,Result,11,187
392216,6,1,2009-05-05,2,Kingsmead,1,bat,wickets,9,Result,6,40
598062,1,2,2013-05-12,6,JSCA International Stadium Complex,1,field,wickets,5,Result,1,9
419154,6,4,2010-04-11,3,Feroz Shah Kotla,6,bat,wickets,7,Result,4,67
729310,5,2,2014-04-26,7,Sheikh Zayed Stadium,5,field,wickets,6,Result,5,370
729290,11,5,2014-04-18,7,Sheikh Zayed Stadium,5,field,wickets,4,Result,5,85
598054,5,6,2013-05-07,6,Sawai Mansingh Stadium,6,bat,wickets,9,Result,5,85
598052,5,10,2013-05-05,6,Sawai Mansingh Stadium,10,bat,wickets,5,Result,5,85
729296,5,4,2014-04-20,7,Sharjah Cricket Stadium,4,field,wickets,7,Result,4,305
729286,6,2,2014-04-17,7,Sharjah Cricket Stadium,2,field,wickets,8,Result,2,382
980952,7,1,2016-04-28,9,Wankhede Stadium,7,field,wickets,6,Result,7,57
729318,4,2,2014-04-28,7,Dubai International Cricket Stadium,4,field,wickets,5,Result,4,367
419121,6,3,2010-03-19,3,Feroz Shah Kotla,6,bat,wickets,5,Result,3,18
729292,2,7,2014-04-19,7,Dubai International Cricket Stadium,2,field,wickets,7,Result,2,17
980962,12,7,2016-05-01,9,Maharashtra Cricket Association Stadium,7,field,wickets,8,Result,7,57
